12	NC_036940.1_189_33075_33325
60	NC_027482.1_107_18725_18975
18	NC_036001.1_185_32375_32625r
100	NC_041271.1_128_22400_22650r
10	NC_032712.1_302_52850_53100r
12	NC_020372.1_726_127050_127300r
11	NC_014589.1_198_34650_34900r
16	NC_044780.1_686_120050_120300r
14	NC_008796.1_29_5075_5325r
35	NC_044894.1_348_60900_61150r
11	NC_032720.1_88_15400_15650r
14	NC_039674.1_172_30100_30350r
11	NC_045109.1_206_36050_36300r
12	NC_042760.1_865_151375_151625r
24	NC_033895.1_260_45500_45750r
11	NC_036083.1_487_85225_85475r
22	NC_045112.1_491_85925_86175r
25	NC_027685.1_376_65800_66050r
13	NC_045050.1_309_54075_54325
19	NC_041532.1_682_119350_119600r
241	NC_035998.1_435_76125_76375r
29	NC_044419.1_788_137900_138150r
11	NC_039834.1_254_44450_44700r
66	NC_024813.1_342_59850_60100r
13	NC_042159.1_725_126875_127125r
23	NC_010442.1_26_4550_4800r
32	NC_039565.1_421_73675_73925r
27	NC_041414.1_184_32200_32450r
10	NC_034716.1_673_117775_118025r
24	NC_034367.1_646_113050_113300r
65	NC_026683.1_680_119000_119250r
14	NC_035360.1_272_47600_47850r
32	NC_041067.1_632_110600_110850
12	NC_033519.1_156_27300_27550
18	NC_027425.1_663_116025_116275
60	NC_026076.1_32_5600_5850
36	NC_024024.1_41_7175_7425
24	NC_021440.1_236_41300_41550r
11	NC_027837.1_633_110775_111025r
16	NC_034229.1_314_54950_55200r
29	NC_036091.1_824_144200_144450r
252	NC_045055.1_272_47600_47850r
32	NC_023256.1_738_129150_129400r
19	NC_039932.1_207_36225_36475r
38	NC_040857.1_716_125300_125550r
12	NC_027078.1_179_31325_31575r
19	NC_041503.1_442_77350_77600r
64	NC_042702.1_359_62825_63075r
29	NC_037955.1_542_94850_95100
27	NC_044773.1_282_49350_49600
119	NC_038120.1_23_4025_4275
12	NC_041297.1_160_28000_28250r
13	NC_044115.1_266_46550_46800r
23	NC_021372.1_475_83125_83375r
12	NC_037882.1_19_3325_3575r
15	NC_035732.1_597_104475_104725r
21	NC_035948.1_49_8575_8825r
168	NC_040958.1_255_44625_44875r
46	NC_044115.1_10_1750_2000r
38	NC_022133.1_264_46200_46450r
24	NC_041261.1_218_38150_38400r
21	NC_028429.1_152_26600_26850r
11	NC_028052.1_673_117775_118025r
10	NC_023120.1_327_57225_57475r
26	NC_041413.1_762_133350_133600r
12	NC_043926.1_184_32200_32450r
10	NC_037230.1_535_93625_93875r
113	NC_044487.1_404_70700_70950
70	NC_037223.1_569_99575_99825
10	NC_021111.1_383_67025_67275r
121	NC_040937.1_58_10150_10400r
33	NC_026546.1_728_127400_127650r
14	NC_043828.1_210_36750_37000r
16	NC_030371.1_168_29400_29650
13	NC_028190.1_170_29750_30000
17	NC_032720.1_165_28875_29125
13	NC_043805.1_470_82250_82500r
10	NC_030053.1_634_110950_111200r
17	NC_041417.1_299_52325_52575r
381	NC_030786.1_582_101850_102100r
12	NC_037407.1_296_51800_52050r
13	NC_009259.1_181_31675_31925r
22	NC_028520.1_197_34475_34725r
51	NC_040113.1_696_121800_122050r
15	NC_035381.1_107_18725_18975r
42	NC_041256.1_430_75250_75500r
283	NC_024827.1_435_76125_76375r
77	NC_041505.1_642_112350_112600r
22	NC_034716.1_719_125825_126075r
10	NC_039727.1_358_62650_62900r
11	NC_043815.1_261_45675_45925r
110	NC_034892.1_370_64750_65000
10	NC_041117.1_75_13125_13375r
23	NC_033895.1_126_22050_22300r
12	NC_037460.1_634_110950_111200r
72	NC_042146.1_328_57400_57650r
10	NC_043809.1_734_128450_128700r
36	NC_031354.1_471_82425_82675r
15	NC_042827.1_650_113750_114000r
15	NC_041164.1_351_61425_61675r
21	NC_039128.1_45_7875_8125
40	NC_036662.1_535_93625_93875
16	NC_042394.1_664_116200_116450
58	NC_028422.1_265_46375_46625
14	NC_036978.1_419_73325_73575r
17	NC_043805.1_94_16450_16700
10	NC_027161.1_153_26775_27025
11	NC_035363.1_392_68600_68850
31	NC_037411.1_338_59150_59400r
28	NC_041414.1_478_83650_83900r
89	NC_028439.1_360_63000_63250
29	NC_037748.1_166_29050_29300
162	NC_015113.1_479_83825_84075
13	NC_037410.1_242_42350_42600
22	NC_044774.1_163_28525_28775r
15	NC_039391.1_258_45150_45400r
13	NC_042889.1_646_113050_113300
13	NC_009601.1_320_56000_56250
13	NC_043818.1_801_140175_140425r
143	NC_001631.1_83_14525_14775r
11	NC_044474.1_422_73850_74100r
67	NC_035038.1_441_77175_77425
20	NC_022388.1_680_119000_119250
18	NC_033359.1_344_60200_60450r
31	NC_043801.1_477_83475_83725r
107	NC_029412.1_627_109725_109975
43	NC_029965.1_84_14700_14950
18	NC_045100.1_168_29400_29650
183	NC_043805.1_392_68600_68850r
16	NC_034743.1_655_114625_114875
16	NC_024542.1_312_54600_54850
221	NC_034685.1_423_74025_74275
17	NC_029364.1_77_13475_13725r
110	NC_009963.1_435_76125_76375r
16	NC_031343.2_32_5600_5850r
46	NC_036991.1_707_123725_123975r
33	NC_041191.1_681_119175_119425r
78	NC_040945.1_174_30450_30700r
11	NC_041504.1_318_55650_55900
34	NC_030572.1_187_32725_32975
10	NC_037440.1_46_8050_8300r
20	NC_045064.1_306_53550_53800r
16	NC_034331.1_156_27300_27550r
40	NC_034680.1_101_17675_17925r
55	NC_045104.1_337_58975_59225r
11	NC_034792.1_744_130200_130450r
15	NC_029950.1_453_79275_79525
45	NC_024813.1_714_124950_125200
20	NC_031883.1_166_29050_29300r
118	NC_041264.1_181_31675_31925r
22	NC_027078.1_291_50925_51175
28	NC_031194.1_423_74025_74275
21	NC_029969.1_269_47075_47325
27	NC_043924.1_161_28175_28425
32	NC_036989.1_745_130375_130625
12	NC_035516.1_266_46550_46800r
131	NC_026785.1_394_68950_69200r
13	NC_033910.1_86_15050_15300r
21	NC_035672.1_288_50400_50650r
40	NC_042796.1_360_63000_63250r
13	NC_036109.1_434_75950_76200r
18	NC_028734.1_491_85925_86175r
11	NC_036098.1_131_22925_23175r
37	NC_040947.1_182_31850_32100r
330	NC_044846.1_329_57575_57825r
14	NC_040984.1_782_136850_137100r
10	NC_044773.1_230_40250_40500r
13	NC_040947.1_671_117425_117675r
33	NC_033880.1_265_46375_46625
27	NC_021441.1_347_60725_60975
10	NC_039759.1_167_29225_29475r
12	NC_024176.1_302_52850_53100r
61	NC_045117.1_16_2800_3050
10	NC_045079.1_49_8575_8825r
11	NC_027282.1_521_91175_91425r
44	NC_025653.1_400_70000_70250
17	NC_039579.1_194_33950_34200
37	NC_033374.1_186_32550_32800
26	NC_039159.1_68_11900_12150
26	NC_041179.1_283_49525_49775
21	NC_031429.1_198_34650_34900r
15	NC_028421.1_546_95550_95800r
26	NC_036304.1_204_35700_35950r
186	NC_030065.1_268_46900_47150r
389	NC_029700.1_141_24675_24925r
11	NC_043866.1_728_127400_127650r
30	NC_045041.1_335_58625_58875r
162	NC_042425.1_658_115150_115400
12	NC_041187.1_380_66500_66750
19	NC_034285.1_178_31150_31400r
12	NC_041440.1_304_53200_53450
661	NC_041438.1_324_56700_56950
47	NC_039615.1_581_101675_101925
45	NC_011930.1_230_40250_40500
13	NC_031422.1_659_115325_115575
11	NC_037400.1_712_124600_124850r
27	NC_035996.1_283_49525_49775r
10	NC_045108.1_276_48300_48550r
11	NC_023360.1_232_40600_40850r
157	NC_042696.1_403_70525_70775r
84	NC_010654.1_199_34825_35075r
33	NC_042146.1_280_49000_49250r
369	NC_029227.1_793_138775_139025
11	NC_036088.1_193_33775_34025
11	NC_033376.1_595_104125_104375r
17	NC_040932.1_45_7875_8125r
11	NC_041181.1_20_3500_3750
43	NC_034858.1_144_25200_25450
27	NC_041434.1_528_92400_92650
14	NC_033355.1_405_70875_71125r
17	NC_039809.1_156_27300_27550r
12	NC_027259.1_1_175_425
21	NC_037429.1_370_64750_65000
29	NC_042155.1_393_68775_69025r
14	NC_036236.1_274_47950_48200r
23	NC_014057.1_338_59150_59400r
478	NC_039816.1_117_20475_20725r
11	NC_031206.1_284_49700_49950r
24	NC_036990.1_376_65800_66050r
10	NC_043814.1_286_50050_50300r
13	NC_042888.1_368_64400_64650r
19	NC_027077.1_446_78050_78300r
22	NC_041260.1_274_47950_48200r
10	NC_023959.1_362_63350_63600
17	NC_015894.1_60_10500_10750
341	NC_036660.1_111_19425_19675
12	NC_042740.1_1_175_425r
63	NC_042848.1_253_44275_44525r
12	NC_025656.1_734_128450_128700r
21	NC_041271.1_351_61425_61675r
11	NC_029336.1_241_42175_42425r
18	NC_039613.1_568_99400_99650r
43	NC_035375.1_289_50575_50825
14	NC_041501.1_594_103950_104200
32	NC_038129.1_646_113050_113300
24	NC_011158.4_618_108150_108400
22	NC_027514.1_474_82950_83200
11	NC_033910.1_289_50575_50825r
19	NC_037767.1_422_73850_74100r
196	NC_043807.1_365_63875_64125r
27	NC_041134.1_667_116725_116975
88	NC_041207.1_386_67550_67800r
24	NC_037945.1_15_2625_2875r
11	NC_034643.1_659_115325_115575r
25	NC_037954.1_339_59325_59575
10	NC_034706.1_634_110950_111200
28	NC_041414.1_177_30975_31225r
26	NC_024681.1_263_46025_46275r
15	NC_044892.1_475_83125_83375r
19	NC_029398.1_529_92575_92825
15	NC_014569.1_396_69300_69550
50	NC_024469.1_339_59325_59575
12	NC_042827.1_399_69825_70075r
16	NC_032351.1_306_53550_53800r
17	NC_037191.1_471_82425_82675r
37	NC_033878.1_193_33775_34025r
56	NC_037838.1_726_127050_127300r
826	NC_035712.1_175_30625_30875
62	NC_039955.1_184_32200_32450
19	NC_026881.1_742_129850_130100
199	NC_027669.1_506_88550_88800
63	NC_029241.1_18_3150_3400
12	NC_030566.1_294_51450_51700
13	NC_040862.1_301_52675_52925
14	NC_033396.1_277_48475_48725
19	NC_033368.1_623_109025_109275
31	NC_034943.1_44_7700_7950r
12	NC_040867.1_736_128800_129050r
28	NC_035998.1_260_45500_45750
12	NC_025652.1_345_60375_60625
14	NC_038125.1_638_111650_111900r
19	NC_031882.1_166_29050_29300
18	NC_027514.1_266_46550_46800r
59	NC_036702.1_193_33775_34025
11	NC_041499.1_698_122150_122400
33	NC_037718.1_222_38850_39100r
12	NC_041178.1_28_4900_5150r
15	NC_029705.1_156_27300_27550
26	NC_007144.1_253_44275_44525
15	NC_038094.1_29_5075_5325
64	NC_027743.1_162_28350_28600
134	NC_030620.1_362_63350_63600r
13	NC_023121.1_439_76825_77075r
17	NC_044626.1_46_8050_8300r
17	NC_027514.1_759_132825_133075r
43	NC_026772.1_413_72275_72525r
12	NC_041452.1_171_29925_30175
137	NC_008535.1_259_45325_45575r
103	NC_034694.1_381_66675_66925r
10	NC_037753.1_215_37625_37875r
18	NC_037216.1_333_58275_58525
19	NC_016468.1_669_117075_117325
18	NC_027080.1_280_49000_49250
10	NC_042164.1_550_96250_96500
392	NC_045082.1_280_49000_49250
15	NC_022431.1_433_75775_76025r
27	NC_030631.1_604_105700_105950r
21	NC_011153.4_665_116375_116625r
14	NC_036021.1_94_16450_16700
21	NC_042201.1_161_28175_28425
20	NC_011158.4_26_4550_4800
133	NC_027475.1_105_18375_18625
11	NC_027235.1_88_15400_15650r
39	NC_042846.1_621_108675_108925
40	NC_036969.1_816_142800_143050
46	NC_035775.1_645_112875_113125
55	NC_039763.1_653_114275_114525r
22	NC_026909.1_314_54950_55200r
78	NC_042821.1_15_2625_2875
24	NC_029336.1_207_36225_36475
12	NC_035237.1_359_62825_63075
14	NC_041495.1_384_67200_67450
15	NC_035894.1_731_127925_128175
73	NC_035376.1_62_10850_11100
18	NC_036761.1_384_67200_67450r
24	NC_041201.1_77_13475_13725r
18	NC_042159.1_452_79100_79350r
11	NC_033524.1_730_127750_128000r
10	NC_043951.1_266_46550_46800r
11	NC_042942.1_159_27825_28075r
31	NC_014575.1_677_118475_118725r
15	NC_033343.1_172_30100_30350r
11	NC_043922.1_351_61425_61675r
25	NC_030501.1_35_6125_6375r
23	NC_027065.1_901_157675_157925r
37	NC_028430.1_309_54075_54325
12	NC_042467.1_661_115675_115925
59	NC_035154.1_688_120400_120650
10	NC_042826.1_292_51100_51350
11	NC_042855.1_378_66150_66400r
10	NC_037767.1_138_24150_24400r
46	NC_033370.1_77_13475_13725r
31	NC_026565.1_343_60025_60275r
15	NC_021423.1_79_13825_14075r
13	NC_039606.1_264_46200_46450r
11	NC_043835.1_335_58625_58875
21	NC_041272.1_368_64400_64650
10	NC_042949.1_33_5775_6025
18	NC_035055.1_308_53900_54150
13	NC_036001.1_330_57750_58000
45	NC_042855.1_58_10150_10400
18	NC_031887.1_270_47250_47500
14	NC_041240.1_378_66150_66400r
15	NC_036074.1_244_42700_42950r
12	NC_033368.1_506_88550_88800r
12	NC_036707.1_272_47600_47850
101	NC_034360.1_46_8050_8300
285	NC_042201.1_491_85925_86175
49	NC_044836.1_276_48300_48550
12	NC_039556.1_663_116025_116275
12	NC_019616.1_201_35175_35425r
22	NC_037830.1_201_35175_35425r
17	NC_042222.1_716_125300_125550
19	NC_014674.1_367_64225_64475
13	NC_029333.1_323_56525_56775
16	NC_036078.1_183_32025_32275
10	NC_042948.1_146_25550_25800r
52	NC_027479.1_593_103775_104025r
20	NC_041299.1_299_52325_52575r
14	NC_041306.1_331_57925_58175r
12	NC_037764.1_330_57750_58000r
21	NC_042933.1_90_15750_16000r
106	NC_027650.1_251_43925_44175r
17	NC_044799.1_736_128800_129050r
16	NC_023359.1_26_4550_4800r
102	NC_041081.1_631_110425_110675r
13	NC_035624.1_653_114275_114525r
73	NC_031198.1_193_33775_34025r
40	NC_014582.1_30_5250_5500r
11	NC_042760.1_417_72975_73225r
12	NC_031429.1_370_64750_65000r
21	NC_043815.1_186_32550_32800r
11	NC_001631.1_667_116725_116975r
18	NC_041531.1_389_68075_68325r
10	NC_030372.1_103_18025_18275r
12	NC_038153.1_237_41475_41725r
16	NC_016736.1_699_122325_122575r
16	NC_032691.1_85_14875_15125r
10	NC_037358.1_103_18025_18275r
20	NC_033411.1_731_127925_128175r
14	NC_041239.1_169_29575_29825r
21	NC_037765.1_272_47600_47850r
129	NC_044802.1_253_44275_44525r
83	NC_039955.1_457_79975_80225r
13	NC_036485.1_295_51625_51875r
13	NC_039647.1_694_121450_121700r
137	NC_002202.1_263_46025_46275r
18	NC_023261.1_533_93275_93525r
25	NC_025642.1_470_82250_82500r
21	NC_029966.1_468_81900_82150
15	NC_041074.1_380_66500_66750
525	NC_030708.1_92_16100_16350
22	NC_034703.1_89_15575_15825r
18	NC_027514.1_665_116375_116625r
17	NC_027250.1_364_63700_63950r
203	NC_041459.1_23_4025_4275r
15	NC_026036.1_460_80500_80750r
13	NC_026999.1_241_42175_42425r
18	NC_041164.1_348_60900_61150r
38	NC_009266.1_306_53550_53800r
299	NC_041424.1_508_88900_89150
22	NC_035703.1_190_33250_33500
43	NC_044733.1_250_43750_44000
17	NC_027514.1_89_15575_15825r
12	NC_027728.1_459_80325_80575r
11	NC_033376.1_127_22225_22475r
10	NC_033411.1_163_28525_28775r
33	NC_033357.1_178_31150_31400r
205	NC_042950.1_392_68600_68850r
13	NC_026041.1_913_159775_160025r
21	NC_044422.1_10_1750_2000r
16	NC_035724.1_283_49525_49775r
39	NC_036014.1_805_140875_141125r
17	NC_032700.1_679_118825_119075r
118	NC_042895.1_634_110950_111200r
10	NC_037179.1_46_8050_8300
25	NC_044644.1_19_3325_3575r
21	NC_042892.1_374_65450_65700
10	NC_035996.1_271_47425_47675
11	NC_032709.1_171_29925_30175
66	NC_030350.1_27_4725_4975
1122	NC_037439.1_388_67900_68150
23	NC_018114.1_649_113575_113825r
17	NC_044638.1_386_67550_67800
10	NC_037176.1_26_4550_4800r
18	NC_042390.1_304_53200_53450r
10	NC_036153.1_167_29225_29475r
10	NC_043805.1_191_33425_33675r
13	NC_027939.1_394_68950_69200r
18	NC_039465.1_721_126175_126425r
21	NC_037844.1_11_1925_2175
13	NC_039557.1_58_10150_10400
61	NC_027693.1_309_54075_54325
10	NC_009618.1_334_58450_58700
11	NC_009600.1_166_29050_29300
26	NC_030534.1_687_120225_120475
154	NC_016736.1_501_87675_87925r
14	NC_042775.1_457_79975_80225
10	NC_042857.1_325_56875_57125
133	NC_029363.1_444_77700_77950
17	NC_037455.1_459_80325_80575r
11	NC_042921.1_408_71400_71650r
10	NC_039953.1_649_113575_113825r
14	NC_042739.1_876_153300_153550r
203	NC_032685.1_300_52500_52750r
12	NC_041478.1_181_31675_31925r
61	NC_036076.1_330_57750_58000r
12	NC_026041.1_171_29925_30175r
11	NC_041191.1_340_59500_59750r
120	NC_008407.1_287_50225_50475r
42	NC_041269.1_399_69825_70075r
15	NC_037176.1_206_36050_36300
18	NC_035947.1_612_107100_107350
98	NC_036503.1_51_8925_9175
24	NC_042898.1_37_6475_6725r
96	NC_045117.1_1_175_425r
16	NC_042843.1_532_93100_93350r
32	NC_039995.1_337_58975_59225r
22	NC_026298.1_114_19950_20200
19	NC_029243.1_76_13300_13550
20	NC_021102.1_264_46200_46450
64	NC_024731.1_42_7350_7600
29	NC_037230.1_156_27300_27550
11	NC_034685.1_361_63175_63425
29	NC_039348.1_179_31325_31575
20	NC_034991.1_413_72275_72525
25	NC_037426.1_165_28875_29125
30	NC_025743.1_170_29750_30000r
77	NC_036691.1_582_101850_102100r
44	NC_026678.1_48_8400_8650r
13	NC_031155.1_430_75250_75500
12	NC_036087.1_514_89950_90200
16	NC_037442.1_671_117425_117675
63	NC_034915.1_82_14350_14600r
12	NC_039565.1_350_61250_61500r
13	NC_030053.1_187_32725_32975r
289	NC_039347.1_380_66500_66750r
15	NC_041305.1_51_8925_9175r
50	NC_023084.1_23_4025_4275r
11	NC_037767.1_2_350_600r
18	NC_041502.1_694_121450_121700
22	NC_042701.1_157_27475_27725r
17	NC_042713.1_892_156100_156350r
11	NC_045061.1_28_4900_5150r
44	NC_040984.1_417_72975_73225r
13	NC_043818.1_704_123200_123450r
53	NC_036670.1_29_5075_5325r
12	NC_043868.1_323_56525_56775r
23	NC_034331.1_292_51100_51350r
30	NC_021936.1_449_78575_78825r
19	NC_022457.1_335_58625_58875r
140	NC_044108.1_224_39200_39450r
10	NC_041485.1_342_59850_60100r
52	NC_039853.1_392_68600_68850
11	NC_028032.1_717_125475_125725
16	NC_043881.1_40_7000_7250
12	NC_036809.1_170_29750_30000
16	NC_038126.1_231_40425_40675
49	NC_035068.1_556_97300_97550
17	NC_044076.1_430_75250_75500
47	NC_027955.1_13_2275_2525
23	NC_027491.1_613_107275_107525r
10	NC_031155.1_106_18550_18800r
19	NC_038125.1_348_60900_61150r
18	NC_030371.1_356_62300_62550r
16	NC_009949.1_15_2625_2875r
26	NC_041480.1_710_124250_124500r
14	NC_043798.1_192_33600_33850r
65	NC_045219.1_281_49175_49425r
13	NC_014589.1_214_37450_37700r
17	NC_029432.1_469_82075_82325r
14	NC_020367.1_420_73500_73750r
40	NC_041581.1_468_81900_82150r
38	NC_036076.1_460_80500_80750r
445	NC_039451.1_264_46200_46450r
33	NC_041432.1_194_33950_34200r
49	NC_037762.1_680_119000_119250r
192	NC_029379.1_655_114625_114875r
17	NC_039435.1_163_28525_28775r
12	NC_039731.1_273_47775_48025r
